,enter_time,leave_time
flow_181_0,2457.0,2556.0
flow_183_0,2459.0,2559.0
flow_184_0,2462.0,2562.0
flow_185_0,2464.0,2534.0
flow_2395_0,2465.0,2802.0
flow_187_0,2467.0,2566.0
flow_2815_0,2468.0,2538.0
flow_6820_0,2476.0,2596.0
flow_190_0,2496.0,2600.0
flow_191_0,2498.0,2602.0
flow_192_0,2502.0,2572.0
flow_195_0,2507.0,2577.0
flow_1228_0,2508.0,2573.0
flow_4093_0,2510.0,2605.0
flow_2821_0,2511.0,2582.0
flow_4116_0,2513.0,2584.0
flow_2822_0,2514.0,2595.0
flow_2824_0,2520.0,2600.0
flow_2825_0,2522.0,2593.0
flow_2398_0,2526.0,2602.0
flow_1227_0,2530.0,2605.0
flow_676_0,2533.0,2616.0
flow_196_0,2537.0,2607.0
flow_198_0,2540.0,2609.0
flow_199_0,2542.0,2612.0
flow_201_0,2546.0,2749.0
flow_203_0,2581.0,2651.0
flow_204_0,2583.0,2654.0
flow_205_0,2586.0,2656.0
flow_2827_0,2587.0,2657.0
flow_207_0,2588.0,2681.0
flow_2829_0,2590.0,2749.0
flow_209_0,2591.0,2685.0
flow_5840_0,2592.0,2681.0
flow_3880_0,2594.0,2659.0
flow_6815_0,2596.0,2663.0
flow_1257_0,2599.0,2665.0
flow_5775_0,2601.0,2653.0
flow_3896_0,2604.0,2668.0
flow_3901_0,2607.0,2922.0
flow_3760_0,2613.0,2673.0
flow_2792_0,2617.0,2675.0
flow_211_0,2624.0,2694.0
flow_214_0,2627.0,2696.0
flow_215_0,2629.0,2699.0
flow_1237_0,2630.0,2754.0
flow_216_0,2633.0,2702.0
flow_1258_0,2633.0,2702.0
flow_678_0,2645.0,2714.0
flow_692_0,2647.0,2717.0
flow_2787_0,2650.0,2720.0
flow_2835_0,2651.0,2720.0
flow_2842_0,2654.0,2724.0
flow_2847_0,2656.0,2774.0
flow_1272_0,2658.0,2726.0
flow_2414_0,2660.0,2779.0
flow_1278_0,2660.0,2730.0
flow_1280_0,2663.0,2732.0
flow_686_0,2676.0,2727.0
flow_2849_0,2679.0,2749.0
flow_4198_0,2682.0,2752.0
flow_2850_0,2682.0,2756.0
flow_218_0,2691.0,2774.0
flow_219_0,2694.0,2764.0
flow_222_0,2696.0,2778.0
flow_225_0,2699.0,2780.0
flow_226_0,2701.0,2771.0
flow_228_0,2705.0,2783.0
flow_5784_0,2707.0,2799.0
flow_5862_0,2711.0,2805.0
flow_4266_0,2724.0,2793.0
flow_1292_0,2726.0,2778.0
flow_5858_0,2741.0,2938.0
flow_5863_0,2744.0,2822.0
flow_1275_0,2746.0,2826.0
flow_6422_0,2749.0,2819.0
flow_230_0,2760.0,2829.0
flow_232_0,2762.0,2832.0
flow_233_0,2766.0,2836.0
flow_234_0,2769.0,2838.0
flow_2834_0,2771.0,3146.0
flow_235_0,2771.0,2840.0
flow_237_0,2773.0,2843.0
flow_239_0,2776.0,2846.0
flow_704_0,2786.0,2856.0
flow_707_0,2789.0,2858.0
flow_711_0,2797.0,2866.0
flow_2857_0,2809.0,2878.0
flow_241_0,2810.0,2879.0
flow_5879_0,2812.0,2882.0
flow_242_0,2813.0,2938.0
flow_6785_0,2813.0,2883.0
flow_2862_0,2815.0,2885.0
flow_244_0,2816.0,2886.0
flow_4336_0,2816.0,2942.0
flow_245_0,2819.0,2915.0
flow_246_0,2821.0,2919.0
flow_2805_0,2822.0,2892.0
flow_2444_0,2824.0,2894.0
flow_3933_0,2824.0,2896.0
flow_4370_0,2825.0,2921.0
flow_249_0,2827.0,2898.0
flow_3957_0,2827.0,2899.0
flow_2870_0,2827.0,2898.0
flow_4379_0,2830.0,2901.0
flow_1320_0,2834.0,2901.0
flow_4218_0,2837.0,2890.0
flow_250_0,2856.0,3193.0
flow_251_0,2858.0,2928.0
flow_252_0,2861.0,2931.0
flow_253_0,2864.0,2944.0
flow_217_0,2864.0,2916.0
flow_254_0,2866.0,3546.0
flow_255_0,2869.0,3451.0
flow_257_0,2871.0,2969.0
flow_259_0,2874.0,2944.0
flow_260_0,2877.0,2971.0
flow_262_0,2880.0,2974.0
flow_263_0,2882.0,2952.0
flow_264_0,2885.0,2955.0
flow_2873_0,2886.0,2956.0
flow_265_0,2887.0,2977.0
flow_268_0,2889.0,3281.0
flow_2877_0,2889.0,2961.0
